category,code,name,price,quantity
STL,2151430602,M14x1.5x60 HHB,0.00,1026.00
STL,2151430652,M14x1.5x65 HHB,0.00,400.00
STL,95114A1513,M14x1.5x70 CHB,0.00,50.00
STL,2121430702,M14x1.5x70 HHB,0.00,425.00
STL,95114A0172,M14x1.5x75 C.B.,0.00,190.00
STL,2121430752,M14x1.5x75 HHB,0.00,52.00
STL,2121430802,M14x1.5x80 HHB,0.00,150.00
STL,6151430859,M14x1.5x85 HHB 8.8,0.00,50.00
STL,2121430909,M14x1.5x90 HHB,0.00,125.00
STL,95114A2953,M14X15X28 CHS 10.9 ZN,0.00,100.00
STL,95114A2394,M14X15X85 CHB 10.9 (33-37),0.00,50.00
STL,95114A0199,M14x1x35 C BOLT,0.00,250.00
STL,95114A1942,M14X1X35 TC BOLT,0.00,200.00
STL,7121450022,M14x2 HEX NUT,0.00,650.00
STL,95114A1314,M14x2x134 CHB,0.00,1.00
STL,1151450402,M14x2x40 HHS,0.00,1205.00
STL,1151450452,M14x2x45 HHS 10.9 ph,0.00,350.00
STL,95114A2607,M14x2x50 CHB TC,0.00,150.00
STL,2121450502,M14x2x50 HHB,0.00,900.00
STL,2121450602,M14x2x60 HHB,0.00,150.00
STL,2121450652,M14x2x65 HHB,0.00,300.00
STL,95114A2641,M14x2x85 COLLER BOLT LEY.,0.00,150.00
STL,2121631102,M16 X 1.5 X 110 BOLT,0.00,6.00
STL,99116A9087,M16x1.5 CASTLE NUT BIG,0.00,738.00
STL,99116A9086,M16x1.5 CASTLE NUT SMALL,0.00,1569.00
STL,99116A9124,M16x1.5 H.  PREVAILING,0.00,100.00
STL,7121630022,M16x1.5 NUT,0.00,931.00
STL,7121630073,M16x1.5 NYLOCK NUT,0.00,1300.00
STL,99116A9003,M16x1.5 RIM NUT,0.00,1480.00
STL,97116D0600,M16x1.5x100 RHB RIM BOLT,0.00,300.00
STL,6121631109,M16x1.5X110,0.00,220.00
STL,95116D0220,M16x1.5x118 CHB,0.00,61.00
STL,91116A2405,M16x1.5x120 HHB,0.00,35.00
STL,6121631209,M16X1.5X120 HHB,0.00,180.00
STL,95116B0220,M16x1.5x133 CL.BLT,0.00,120.00
STL,Z5116A2099,M16x1.5x138 BOLT & CASTLE NUT.,0.00,5.00
STL,95116C0220,M16x1.5x138 CHB,0.00,154.00
STL,95116E0220,M16x1.5x144 CHB,0.00,40.00
STL,95116A2941,M16X1.5X178.50,96.67,20.00
STL,95116H0220,M16x1.5x182 OCB,0.00,60.00
STL,5121630304,M16X1.5X30 HHS 8.8 YP,23.90,200.00
STL,91116A1487,M16x1.5x32 HHS NEW HOLAND,0.00,100.00
STL,5151630354,M16x1.5x35 HHS,0.00,425.00
STL,1121630402,M16x1.5x40 HHS,0.00,154.00
STL,1151630452,M16x1.5x45 HHS,0.00,201.00
STL,95116A2226,M16x1.5x50 CHB GREEN,0.00,200.00
STL,2151630502,M16x1.5x50 HHB,0.00,51.00
STL,91116A0141,M16x1.5x50 HHB,0.00,25.00
STL,99116A2128,M16x1.5x50 SQ HEAD BOLT LEY,0.00,100.00
STL,91116A0142,M16x1.5X55 HHB,0.00,1.00
STL,2121630552,M16x1.5x55 HHB,0.00,87.00
STL,2151630552,M16x1.5x55 HHB,0.00,50.00
STL,2151630602,M16x1.5x60 HHB,0.00,275.00
STL,2151630652,M16x1.5x65 HHB,0.00,290.00
STL,2151630702,M16x1.5x70 HHB,0.00,350.00
STL,91116A0193,M16x1.5x72 HEX BOLT,0.00,255.00
STL,2151630752,M16x1.5x75 HHB,0.00,651.00
STL,2121630804,M16x1.5x80 HHB 8.8,0.00,50.00
STL,97116A0600,M16x1.5x80 RHB,0.00,-60.00
STL,6151630852,M16x1.5x85 HHB,0.00,150.00
STL,2121630904,M16x1.5x90 HHB 8.8 YP(OLD),0.00,25.00
STL,91116B0142,M16x1.5x95 CHB TC,0.00,525.00
STL,7121650022,M16x2 HEX NUT,0.00,55.00
STL,1121650404,M16x2x40 HHS 8.8 Y(O),18.08,350.00
STL,1151650452,M16x2x45 HHS,0.00,300.00
STL,2151650502,M16x2x50 HHB,0.00,200.00
STL,2151650552,M16x2x55 HHB,22.20,5.00
STL,2151650602,M16x2x60 HHB,0.00,150.00
STL,2151650652,M16x2x65 10.9,0.00,150.00
STL,2121650702,M16x2x70 HHB,0.00,143.00
STL,2121650754,M16x2x75 HHB 8.8 BZP YP(O),0.00,275.00
STL,2121650802,M16x2x80 HHS,0.00,400.00
STL,95116A1467,M16x2x85 CHB,0.00,-25.00
STL,2151650852,M16x2x85 HHB,0.00,275.00
STL,2121650902,M16x2x90 HHB 8.8,0.00,50.00
STL,6121831102,M18X1.5X110 HHB,73.53,120.00
STL,5121830409,M18x1.5x40 HHS,0.00,200.00
STL,91118A1681,M18x1.5x48 BOLT,0.00,301.00
STL,5121830502,M18X1.5X50 HHS 8.8 ZN-PH,46.31,175.00
STL,6121830602,M18X1.5X60 HHB,51.00,175.00
STL,6121830802,M18X1.5X80 HHB 8.8 ZN-PH,59.22,450.00
STL,6121830902,M18X1.5X90 HHB,64.88,75.00
STL,91118A1465,M18X2.5X143 HHB,0.00,2.00
STL,91118B1465,M18X2.5X155 HHB,0.00,107.00
STL,99219A9166,M19x1.5 WHEEL NUT (E),0.00,466.00
STL,99119B1982,M19x1.5x100 WHL STUD ( E),0.00,-7.00
STL,99119B2883,M19x1.5x101 WHEEL STUD,0.00,170.00
STL,99119A1982,M19x1.5x91 WHL STUD (E),0.00,20.00
STL,99119A2883,M19x1.5x92 HHB (E),0.00,-10.00
STL,Z9119B3066,M19X1.5X92+M19X1.5+M20X1.5,0.00,90.00
STL,99120A9176,M20X1.5 6H HEX NUT (RH),18.56,400.00
STL,99120B9116,M20x1.5 Rh Assy Wheel Nut(E),68.82,552.00
STL,99120A9116,M20x1.5-6  ASSY WN MZ RH,0.00,30.00
STL,99120A9115,M20x1.5-6 ASSY WN MZ LH,0.00,31.00
STL,93120B2539,M20x1.5x51 HUB BOLT JEEP,0.00,10.00
STL,98120B2886,M20x1.5x75 DHKB (E),0.00,12.00
STL,97120A1558,M20x1.5x76 W B MZ FR RH,0.00,11.00
