category,code,name,price,quantity
BOSCH ITEM,0986AB77397GM,KBX739 REPAIR KIT SCORPIO,0.00,4.00
BOSCH ITEM,0986AB8030E7A,AB8030 W/C ASSY. SANTRO,0.00,26.00
BOSCH ITEM,0986AB8031E7A,AB8031 W/C ASSY. SANTRO,0.00,3.00
BOSCH ITEM,0986AB8102E7A,P7031402W/CASSY.FR LH.L1VAN IMP,0.00,23.00
BOSCH ITEM,0986AB8103E7A,P7031509W/C ASSY.FRRH.R1VAN IMP,0.00,17.00
BOSCH ITEM,0986AB8104E7A,P7031417 W/C ASSY.FRT.LH.L2VAN,0.00,81.00
BOSCH ITEM,0986AB8105E7A,P7031513W/CASSY.FRT.RH.R2VAN IMP,0.00,92.00
BOSCH ITEM,0986AB8107E7A,WC107 W/C ASSY LH MINIDOOR,0.00,40.00
BOSCH ITEM,0986AB8112E7A,PD2953 W.CYL. AASY RH TATA ACE,0.00,7.00
BOSCH ITEM,0986AB8113E7A,PD2954 W.CYL. ASSY LH ACE,0.00,11.00
BOSCH ITEM,0986AB8128E7A,P7034806 W/C ASSY RR. RH. 1000/ESTEEM,365.00,16.00
BOSCH ITEM,0986AB8129E7A,P7034902 W.CYL..ASSY LH RR. ESTEEM,365.00,14.00
BOSCH ITEM,D0986AB7344,PAD KIT FIAT PALIO DIESEL,0.00,2.00
BOSCH ITEM,D0986AB7347,PAD KIT M&M LOGAN,0.00,1.00
BOSCH ITEM,D0986AB7609,BRAKE SHOE KIT INDICA TVS TYPE,0.00,1.00
BOSCH ITEM,F002H236108F8,PD610 PAD KIT Skoda Superb-Front,2600.00,-1.00
BOSCH ITEM,F002H236118F8,PD611 PAD KIT Skoda Fabia-Front,1800.00,1.00
BOSCH ITEM,F002H236408F8,PD640 PAD KIT VISTA,0.00,12.00
BOSCH ITEM,F002H236658F8,SH665 BRAKE SHOE INNOVA,0.00,6.00
BOSCH ITEM,F002H236688F8,KBX534 SHOE KIT (KBX TYPE) 1000,0.00,3.00
BOSCH ITEM,F002H236718F8,AB7611 SHOE KIT ESTEEM,0.00,20.00
BOSCH ITEM,F002H236768F8,KBX511 BRAKE SHOE M. VAN,0.00,30.00
BOSCH ITEM,F002H236838F8,PD683  PAD KIT MAXIMO,920.00,7.00
BOSCH ITEM,F002H236988F8,KBX588 SHOE KIT WAGON R/ALTO,0.00,14.00
BOSCH ITEM,F002H238218F8,KBX592 BRAKE SHOE KIT SWIFT,886.00,4.00
BOSCH ITEM,F002H238268F8,KBX278 BRAKE LINING,0.00,4.00
BOSCH ITEM,F002H238278F8,SH827 SHOE KIT BOLERO STD,495.00,5.00
BOSCH ITEM,F002H600308F8,KBX482 Pad Kit Tata 207,0.00,9.00
BOSCH ITEM,F002H600328F8,KBX3036 PAD KIT INDICA,0.00,11.00
BOSCH ITEM,F002H600338F8,KBX3022 PAD KIT ACCENT,0.00,10.00
BOSCH ITEM,F002H600358F8,KBX3037 PAD KIT INNOVA,0.00,31.00
BOSCH ITEM,F002H600368F8,KBX3040 PAD KIT SWIFT,0.00,47.00
BOSCH ITEM,F002H600438FS,KBX765 PAD KIT SCORPIO,0.00,3.00
BOSCH ITEM,KB109001,CYLINDER HEAD ASSY. TATA 1312/1510,1276.00,1.00
BOSCH ITEM,KBX 1/138,MAJOR REP. KIT COMP. SC23 (EQLNT) TATA,309.00,4.00
BOSCH ITEM,KBX 25/4,REP. KIT FOR SBA. (EQLNT) TATA,128.00,2.00
BOSCH ITEM,KBX 3/12,RELAY EMERGENCY VALVE REP. KIT TRAILERS,214.00,8.00
BOSCH ITEM,KBX 8/41,REP. KIT LEVER CONTROL ISOLATOR,49.00,2.00
BOSCH ITEM,KBX1004,Minor Kit WC Rear PIAGIO,28.35,10.00
